Round,Retry Index,Algorithm,Attention Mechanism,Learning Rate,Gamma,Model File,Training File,Test File,Self-eval,Tool Usage %,Lambda,Threshold Violations,T_wt,t_FR,Eval_Score
12,1,A2C,Nadaraya-Watson,0.0001,0.99,A2C_NW_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_08,N,48.776323036875944,1008,158,850,,0.24513947681959983
13,1,A2C,Nadaraya-Watson,0.0001,0.99,A2C_NW_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_08,N,63.29675662075985,1008,158,850,,0.3177416447390194
14,1,A2C,Nadaraya-Watson,0.0001,0.99,A2C_NW_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_08,N,41.28596236254368,1008,158,850,,0.2076876734479385
15,1,A2C,Nadaraya-Watson,0.0001,0.99,A2C_NW_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_08,N,40.899882191866624,1008,158,850,,0.20575727259455323
16,1,A2C,Nadaraya-Watson,0.0001,0.99,A2C_NW_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_08,N,62.911499283178564,1008,158,850,,0.31581535805111294
17,1,A2C,Nadaraya-Watson,0.0001,0.99,A2C_NW_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_08,N,61.45777458331152,1008,158,850,,0.3085467345517777
18,1,A2C,Nadaraya-Watson,0.0001,0.99,A2C_NW_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_08,N,60.60381808097546,1008,158,850,,0.3042769520400974
19,1,A2C,Nadaraya-Watson,0.0001,0.99,A2C_NW_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_08,N,53.12715264456336,1008,158,850,,0.2668936248580369
20,1,A2C,Nadaraya-Watson,0.0001,0.99,A2C_NW_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_08,N,69.06035805743362,1008,158,850,,0.3465596519223882
1,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,43.48176586915253,1022,148,874,,0.2187511112249573
2,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,55.0889458167977,1022,148,874,,0.2767870109631831
3,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,52.501978429618,1022,148,874,,0.2638521740272846
4,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,61.87606804764222,1022,148,874,,0.3107226221174057
5,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,46.27160990722579,1022,148,874,,0.23270033141532356
6,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,55.61181459270751,1022,148,874,,0.27940135484273215
7,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,41.18131677286696,1022,148,874,,0.2072488657435294
8,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,49.700044646651605,1022,148,874,,0.24984250511245268
9,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,40.04226273259513,1022,148,874,,0.20155359554217028
10,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,43.390140173155054,1022,148,874,,0.21829298274496992
11,1,A2C,Temporal,0.0001,0.99,A2C_TP_IEEE_06_500_1e-04_99_12-03-15-11,IEEE_06,IEEE_01,N,53.2873045157623,1022,148,874,,0.2677788044580061
