Round,Retry Index,Algorithm,Attention Mechanism,Learning Rate,Gamma,Model File,Training File,Test File,Self-eval,Tool Usage %,Lambda,Threshold Violations,T_wt,t_FR,Eval_Score
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_10,N,51.23620356542088,400,13,387,,0.2704667321128187
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_11,N,51.23620356542088,400,12,388,,0.2715656332117198
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_12,N,51.23620356542088,400,12,388,,0.2715656332117198
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_13,N,51.23620356542088,400,35,365,,0.26173657338265993
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_14,N,51.23620356542088,400,19,381,,0.2661810178271044
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_15,N,51.23620356542088,400,24,376,,0.2641810178271044
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_16,N,51.23620356542088,400,11,389,,0.27284768449377106
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_17,N,51.23620356542088,468,34,434,,0.2618953035413901
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_18,N,51.23620356542088,765,73,692,,0.2588837205298071
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_19,Y,51.23620356542088,470,35,435,,0.26173657338265993
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_20,N,51.23620356542088,400,13,387,,0.2704667321128187
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_7,N,51.23620356542088,400,43,357,,0.2607264723725589
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_8,N,51.23620356542088,400,12,388,,0.2715656332117198
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_19_500_1e-04_99_05-03-14-53,SIT_19,SIT_9,N,51.23620356542088,423,23,400,,0.26451435116043776
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_10,N,97.32333333333334,-49,0,387,374.0,0.9350377192982455
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_11,N,97.32333333333334,-52,0,388,383.0,0.9318798245614035
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_12,N,95.86333333333332,-39,0,388,368.0,0.9382640350877192
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_13,N,95.37666666666667,-53,0,365,350.0,0.9210938596491227
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_14,N,97.32333333333334,-41,0,381,365.0,0.9434587719298246
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_15,N,95.86333333333332,-36,0,376,342.0,0.9414219298245614
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_16,N,98.78333333333335,-72,0,389,379.0,0.9181271929824562
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_17,Y,96.35000000000001,-20,0,434,375.0,0.9606973684210527
1,1,PPO,Nadaraya-Watson,N/A,N/A,PPO_NW_SIT_17_500_1e-04_99_05-03-14-53,SIT_17,SIT_18,N,95.985,-156,0,692,556.0,0.8157144736842106
